Username,EntryID,Status,Current_Pick,Additional_Info
drewl119,0fcb35e1-5621-424a-8d84-e6c14aa9a7c4,Active,ALA,
drewl119,0fcb35e1-5621-424a-8d84-e6c14aa9a7c4,Active,TENN,
drewl119,0fcb35e1-5621-424a-8d84-e6c14aa9a7c4,Active,AUB,HOU
drewl119,0fcb35e1-5621-424a-8d84-e6c14aa9a7c4,Active,,
markslome,105f3396-88b8-4611-a1f9-d9c68f58a79c,Active,UCLA,
markslome,105f3396-88b8-4611-a1f9-d9c68f58a79c,Active,ISU,
markslome,105f3396-88b8-4611-a1f9-d9c68f58a79c,Active,PUR,
markslome,105f3396-88b8-4611-a1f9-d9c68f58a79c,Active,MD,
markslome,105f3396-88b8-4611-a1f9-d9c68f58a79c,Active,TTU,
markslome,105f3396-88b8-4611-a1f9-d9c68f58a79c,Active,TENN,
markslome,105f3396-88b8-4611-a1f9-d9c68f58a79c,Active,AUB,HOU
markslome,105f3396-88b8-4611-a1f9-d9c68f58a79c,Active,,
cobbbeers,11114d78-0adb-4c85-afa6-c08b94172aa8,Active,WIS,
cobbbeers,11114d78-0adb-4c85-afa6-c08b94172aa8,Active,CONN,
cobbbeers,11114d78-0adb-4c85-afa6-c08b94172aa8,Active,MICH,
cobbbeers,11114d78-0adb-4c85-afa6-c08b94172aa8,Active,MD,
cobbbeers,11114d78-0adb-4c85-afa6-c08b94172aa8,Active,ALA,
cobbbeers,11114d78-0adb-4c85-afa6-c08b94172aa8,Active,TENN,
cobbbeers,11114d78-0adb-4c85-afa6-c08b94172aa8,Active,AUB,HOU
cobbbeers,11114d78-0adb-4c85-afa6-c08b94172aa8,Active,,
mow,11a19c2e-0a38-428f-8efb-29538c1584e2,Active,SJU,
mow,11a19c2e-0a38-428f-8efb-29538c1584e2,Active,SMC,
mow,11a19c2e-0a38-428f-8efb-29538c1584e2,Active,TENN,
mow,11a19c2e-0a38-428f-8efb-29538c1584e2,Active,MD,
mow,11a19c2e-0a38-428f-8efb-29538c1584e2,Active,TTU,
mow,11a19c2e-0a38-428f-8efb-29538c1584e2,Active,HOU,
mow,11a19c2e-0a38-428f-8efb-29538c1584e2,Active,FLA,MSU
mow,11a19c2e-0a38-428f-8efb-29538c1584e2,Active,,
Langer,11ed7390-4dba-4a17-8756-6bbbac853f64,Active,TTU,
Langer,11ed7390-4dba-4a17-8756-6bbbac853f64,Active,UK,
Langer,11ed7390-4dba-4a17-8756-6bbbac853f64,Active,PUR,
Langer,11ed7390-4dba-4a17-8756-6bbbac853f64,Active,MD,
Langer,11ed7390-4dba-4a17-8756-6bbbac853f64,Active,ALA,
Langer,11ed7390-4dba-4a17-8756-6bbbac853f64,Active,MSU,
Langer,11ed7390-4dba-4a17-8756-6bbbac853f64,Active,AUB,HOU
Langer,11ed7390-4dba-4a17-8756-6bbbac853f64,Active,,
connorsullivan0,1246fabb-9740-4297-a518-53a8aaa60afb,Active,TTU,
connorsullivan0,1246fabb-9740-4297-a518-53a8aaa60afb,Active,MD,
connorsullivan0,1246fabb-9740-4297-a518-53a8aaa60afb,Active,TENN,
connorsullivan0,1246fabb-9740-4297-a518-53a8aaa60afb,Active,UK,
connorsullivan0,1246fabb-9740-4297-a518-53a8aaa60afb,Active,ALA,
connorsullivan0,1246fabb-9740-4297-a518-53a8aaa60afb,Active,HOU,
connorsullivan0,1246fabb-9740-4297-a518-53a8aaa60afb,Active,AUB,DUKE
connorsullivan0,1246fabb-9740-4297-a518-53a8aaa60afb,Active,,
brianmcmanus17,144518b0-06d2-4882-bd16-ef315a64822b,Active,PUR,
brianmcmanus17,144518b0-06d2-4882-bd16-ef315a64822b,Active,ISU,
brianmcmanus17,144518b0-06d2-4882-bd16-ef315a64822b,Active,TTU,
brianmcmanus17,144518b0-06d2-4882-bd16-ef315a64822b,Active,MD,
brianmcmanus17,144518b0-06d2-4882-bd16-ef315a64822b,Active,ALA,
brianmcmanus17,144518b0-06d2-4882-bd16-ef315a64822b,Active,TENN,
brianmcmanus17,144518b0-06d2-4882-bd16-ef315a64822b,Active,FLA,HOU
brianmcmanus17,144518b0-06d2-4882-bd16-ef315a64822b,Active,,
casti,14b7115c-0f9d-4e61-9fb9-0a392152220e,Active,WIS,
casti,14b7115c-0f9d-4e61-9fb9-0a392152220e,Active,UK,
casti,14b7115c-0f9d-4e61-9fb9-0a392152220e,Active,TTU,
casti,14b7115c-0f9d-4e61-9fb9-0a392152220e,Active,MD,
casti,14b7115c-0f9d-4e61-9fb9-0a392152220e,Active,ALA,
casti,14b7115c-0f9d-4e61-9fb9-0a392152220e,Active,TENN,
casti,14b7115c-0f9d-4e61-9fb9-0a392152220e,Active,FLA,HOU
casti,14b7115c-0f9d-4e61-9fb9-0a392152220e,Active,,
robbieapril,151e05f3-a5e9-4d3d-880c-67e99ae933d8,Active,BYU,
robbieapril,151e05f3-a5e9-4d3d-880c-67e99ae933d8,Active,ORE,
robbieapril,151e05f3-a5e9-4d3d-880c-67e99ae933d8,Active,TTU,
robbieapril,151e05f3-a5e9-4d3d-880c-67e99ae933d8,Active,MD,
robbieapril,151e05f3-a5e9-4d3d-880c-67e99ae933d8,Active,ALA,
robbieapril,151e05f3-a5e9-4d3d-880c-67e99ae933d8,Active,HOU,
robbieapril,151e05f3-a5e9-4d3d-880c-67e99ae933d8,Active,FLA,DUKE
robbieapril,151e05f3-a5e9-4d3d-880c-67e99ae933d8,Active,,
mild-row-7231,156fe9bd-7385-45d6-b49a-1a2c21673146,Active,GONZ,
mild-row-7231,156fe9bd-7385-45d6-b49a-1a2c21673146,Active,ORE,
mild-row-7231,156fe9bd-7385-45d6-b49a-1a2c21673146,Active,TENN,
mild-row-7231,156fe9bd-7385-45d6-b49a-1a2c21673146,Active,MD,
mild-row-7231,156fe9bd-7385-45d6-b49a-1a2c21673146,Active,TTU,
mild-row-7231,156fe9bd-7385-45d6-b49a-1a2c21673146,Active,MSU,
mild-row-7231,156fe9bd-7385-45d6-b49a-1a2c21673146,Active,AUB,FLA
mild-row-7231,156fe9bd-7385-45d6-b49a-1a2c21673146,Active,,
adamnessel,159479a5-1d50-45d9-ac66-630075716b42,Active,PUR,
adamnessel,159479a5-1d50-45d9-ac66-630075716b42,Active,ARIZ,
adamnessel,159479a5-1d50-45d9-ac66-630075716b42,Active,TTU,
adamnessel,159479a5-1d50-45d9-ac66-630075716b42,Active,MD,
adamnessel,159479a5-1d50-45d9-ac66-630075716b42,Active,ALA,
adamnessel,159479a5-1d50-45d9-ac66-630075716b42,Active,MSU,
adamnessel,159479a5-1d50-45d9-ac66-630075716b42,Active,DUKE,FLA
adamnessel,159479a5-1d50-45d9-ac66-630075716b42,Active,,
Brian-G,15ef6906-d43f-46c7-9b36-63b4d88587e9,Active,GONZ,
Brian-G,15ef6906-d43f-46c7-9b36-63b4d88587e9,Active,ILL,
Brian-G,15ef6906-d43f-46c7-9b36-63b4d88587e9,Active,PUR,
Brian-G,15ef6906-d43f-46c7-9b36-63b4d88587e9,Active,MD,
Brian-G,15ef6906-d43f-46c7-9b36-63b4d88587e9,Active,ALA,
Brian-G,15ef6906-d43f-46c7-9b36-63b4d88587e9,Active,MSU,
Brian-G,15ef6906-d43f-46c7-9b36-63b4d88587e9,Active,HOU,AUB
Brian-G,15ef6906-d43f-46c7-9b36-63b4d88587e9,Active,,
timrasko,16632381-a159-4911-9c84-bf56cf2e6fd2,Active,WIS,
timrasko,16632381-a159-4911-9c84-bf56cf2e6fd2,Active,CONN,
timrasko,16632381-a159-4911-9c84-bf56cf2e6fd2,Active,PUR,
timrasko,16632381-a159-4911-9c84-bf56cf2e6fd2,Active,ARIZ,
timrasko,16632381-a159-4911-9c84-bf56cf2e6fd2,Active,ALA,
timrasko,16632381-a159-4911-9c84-bf56cf2e6fd2,Active,TENN,
timrasko,16632381-a159-4911-9c84-bf56cf2e6fd2,Active,HOU,AUB
timrasko,16632381-a159-4911-9c84-bf56cf2e6fd2,Active,,
sdacey07,17666287-268e-4854-8ec0-e3a14b7297ae,Active,PUR,
sdacey07,17666287-268e-4854-8ec0-e3a14b7297ae,Active,ISU,
sdacey07,17666287-268e-4854-8ec0-e3a14b7297ae,Active,TENN,
sdacey07,17666287-268e-4854-8ec0-e3a14b7297ae,Active,MD,
sdacey07,17666287-268e-4854-8ec0-e3a14b7297ae,Active,ALA,
sdacey07,17666287-268e-4854-8ec0-e3a14b7297ae,Active,MSU,
sdacey07,17666287-268e-4854-8ec0-e3a14b7297ae,Active,DUKE,AUB
sdacey07,17666287-268e-4854-8ec0-e3a14b7297ae,Active,,
Joe-726,1800ec0f-243d-401a-ab51-75d21ea830e8,Active,TENN,
Joe-726,1800ec0f-243d-401a-ab51-75d21ea830e8,Active,ISU,
Joe-726,1800ec0f-243d-401a-ab51-75d21ea830e8,Active,PUR,
Joe-726,1800ec0f-243d-401a-ab51-75d21ea830e8,Active,ARIZ,
Joe-726,1800ec0f-243d-401a-ab51-75d21ea830e8,Active,ALA,
Joe-726,1800ec0f-243d-401a-ab51-75d21ea830e8,Active,AUB,
Joe-726,1800ec0f-243d-401a-ab51-75d21ea830e8,Active,MSU,HOU
Joe-726,1800ec0f-243d-401a-ab51-75d21ea830e8,Active,,
Polish-Prince-624,1821f8bf-52b7-4d7d-88b3-6d9644230265,Active,WIS,
Polish-Prince-624,1821f8bf-52b7-4d7d-88b3-6d9644230265,Active,ISU,
Polish-Prince-624,1821f8bf-52b7-4d7d-88b3-6d9644230265,Active,PUR,
Polish-Prince-624,1821f8bf-52b7-4d7d-88b3-6d9644230265,Active,MD,
Polish-Prince-624,1821f8bf-52b7-4d7d-88b3-6d9644230265,Active,TTU,
Polish-Prince-624,1821f8bf-52b7-4d7d-88b3-6d9644230265,Active,TENN,
Polish-Prince-624,1821f8bf-52b7-4d7d-88b3-6d9644230265,Active,FLA,HOU
Polish-Prince-624,1821f8bf-52b7-4d7d-88b3-6d9644230265,Active,,
small-tier-8370,1919c8e7-0d3a-451c-85a3-cc1af9cd4d7d,Active,PUR,
small-tier-8370,1919c8e7-0d3a-451c-85a3-cc1af9cd4d7d,Active,ISU,
small-tier-8370,1919c8e7-0d3a-451c-85a3-cc1af9cd4d7d,Active,TTU,
small-tier-8370,1919c8e7-0d3a-451c-85a3-cc1af9cd4d7d,Active,MD,
small-tier-8370,1919c8e7-0d3a-451c-85a3-cc1af9cd4d7d,Active,ALA,
small-tier-8370,1919c8e7-0d3a-451c-85a3-cc1af9cd4d7d,Active,MSU,
small-tier-8370,1919c8e7-0d3a-451c-85a3-cc1af9cd4d7d,Active,HOU,FLA
small-tier-8370,1919c8e7-0d3a-451c-85a3-cc1af9cd4d7d,Active,,
somerandomboob,198e5a90-721c-4ad1-9335-486bc95a5587,Active,WIS,
somerandomboob,198e5a90-721c-4ad1-9335-486bc95a5587,Active,ARIZ,
somerandomboob,198e5a90-721c-4ad1-9335-486bc95a5587,Active,TTU,
somerandomboob,198e5a90-721c-4ad1-9335-486bc95a5587,Active,MSU,
somerandomboob,198e5a90-721c-4ad1-9335-486bc95a5587,Active,ALA,
somerandomboob,198e5a90-721c-4ad1-9335-486bc95a5587,Active,TENN,
somerandomboob,198e5a90-721c-4ad1-9335-486bc95a5587,Active,AUB,HOU
somerandomboob,198e5a90-721c-4ad1-9335-486bc95a5587,Active,,
nbrass47,19f76eaf-f593-44d9-a5e2-68c1bed0fd96,Active,WIS,
nbrass47,19f76eaf-f593-44d9-a5e2-68c1bed0fd96,Active,ISU,
nbrass47,19f76eaf-f593-44d9-a5e2-68c1bed0fd96,Active,TENN,
nbrass47,19f76eaf-f593-44d9-a5e2-68c1bed0fd96,Active,MD,
nbrass47,19f76eaf-f593-44d9-a5e2-68c1bed0fd96,Active,TTU,
nbrass47,19f76eaf-f593-44d9-a5e2-68c1bed0fd96,Active,MSU,
nbrass47,19f76eaf-f593-44d9-a5e2-68c1bed0fd96,Active,AUB,HOU
nbrass47,19f76eaf-f593-44d9-a5e2-68c1bed0fd96,Active,,
jakeys1,1c2ff7c7-c565-47c2-820a-9767efe71fd6,Active,TTU,
jakeys1,1c2ff7c7-c565-47c2-820a-9767efe71fd6,Active,ISU,
jakeys1,1c2ff7c7-c565-47c2-820a-9767efe71fd6,Active,PUR,
jakeys1,1c2ff7c7-c565-47c2-820a-9767efe71fd6,Active,MD,
jakeys1,1c2ff7c7-c565-47c2-820a-9767efe71fd6,Active,ALA,
jakeys1,1c2ff7c7-c565-47c2-820a-9767efe71fd6,Active,MSU,
jakeys1,1c2ff7c7-c565-47c2-820a-9767efe71fd6,Active,AUB,HOU
jakeys1,1c2ff7c7-c565-47c2-820a-9767efe71fd6,Active,,
wrcklesstexan,1d45e30e-5504-46ea-93e1-cb9ba508d258,Active,WIS,
wrcklesstexan,1d45e30e-5504-46ea-93e1-cb9ba508d258,Active,ORE,
wrcklesstexan,1d45e30e-5504-46ea-93e1-cb9ba508d258,Active,PUR,
wrcklesstexan,1d45e30e-5504-46ea-93e1-cb9ba508d258,Active,MD,
wrcklesstexan,1d45e30e-5504-46ea-93e1-cb9ba508d258,Active,TTU,
wrcklesstexan,1d45e30e-5504-46ea-93e1-cb9ba508d258,Active,MSU,
wrcklesstexan,1d45e30e-5504-46ea-93e1-cb9ba508d258,Active,HOU,AUB
wrcklesstexan,1d45e30e-5504-46ea-93e1-cb9ba508d258,Active,,
rxbandit,1d772785-8688-4164-b7e6-6c41714b245c,Active,WIS,
rxbandit,1d772785-8688-4164-b7e6-6c41714b245c,Active,UK,
rxbandit,1d772785-8688-4164-b7e6-6c41714b245c,Active,TTU,
rxbandit,1d772785-8688-4164-b7e6-6c41714b245c,Active,MD,
rxbandit,1d772785-8688-4164-b7e6-6c41714b245c,Active,ALA,
rxbandit,1d772785-8688-4164-b7e6-6c41714b245c,Active,MSU,
rxbandit,1d772785-8688-4164-b7e6-6c41714b245c,Active,AUB,DUKE
rxbandit,1d772785-8688-4164-b7e6-6c41714b245c,Active,,
tyler-chonoles,1f8ba380-678d-4729-9fe4-a331e8f0b060,Active,TTU,
tyler-chonoles,1f8ba380-678d-4729-9fe4-a331e8f0b060,Active,ISU,
tyler-chonoles,1f8ba380-678d-4729-9fe4-a331e8f0b060,Active,TENN,
tyler-chonoles,1f8ba380-678d-4729-9fe4-a331e8f0b060,Active,MD,
tyler-chonoles,1f8ba380-678d-4729-9fe4-a331e8f0b060,Active,ALA,
tyler-chonoles,1f8ba380-678d-4729-9fe4-a331e8f0b060,Active,MSU,
tyler-chonoles,1f8ba380-678d-4729-9fe4-a331e8f0b060,Active,HOU,AUB
tyler-chonoles,1f8ba380-678d-4729-9fe4-a331e8f0b060,Active,,
smg1970,22168b53-c5b7-46ef-8c22-6f06391c8fc8,Active,BYU,
smg1970,22168b53-c5b7-46ef-8c22-6f06391c8fc8,Active,ORE,
smg1970,22168b53-c5b7-46ef-8c22-6f06391c8fc8,Active,PUR,
smg1970,22168b53-c5b7-46ef-8c22-6f06391c8fc8,Active,MD,
smg1970,22168b53-c5b7-46ef-8c22-6f06391c8fc8,Active,ALA,
smg1970,22168b53-c5b7-46ef-8c22-6f06391c8fc8,Active,MSU,
smg1970,22168b53-c5b7-46ef-8c22-6f06391c8fc8,Active,AUB,DUKE
smg1970,22168b53-c5b7-46ef-8c22-6f06391c8fc8,Active,,
shxrpbets,247bddc3-64d3-4995-9139-cfa55bdd8330,Active,SJU,
shxrpbets,247bddc3-64d3-4995-9139-cfa55bdd8330,Active,ARIZ,
shxrpbets,247bddc3-64d3-4995-9139-cfa55bdd8330,Active,TTU,
shxrpbets,247bddc3-64d3-4995-9139-cfa55bdd8330,Active,MSU,
